0.000000	0.000000	0.000000	0.000000
0.000313	0.000369	0.000068	0.000003
0.000625	0.001459	0.000267	0.000011
0.000937	0.003247	0.000595	0.000024
0.001250	0.005710	0.001046	0.000042
0.001563	0.008825	0.001616	0.000064
0.001875	0.012569	0.002301	0.000092
0.002188	0.016917	0.003097	0.000123
0.002500	0.021848	0.003999	0.000159
0.002812	0.027337	0.005003	0.000199
0.003125	0.033362	0.006106	0.000243
0.003438	0.039898	0.007302	0.000291
0.003750	0.046924	0.008588	0.000342
0.004063	0.054414	0.009958	0.000396
0.004375	0.062348	0.011410	0.000454
0.004687	0.070700	0.012938	0.000515
0.005000	0.079448	0.014539	0.000579
0.005313	0.088568	0.016208	0.000645
0.005625	0.098037	0.017941	0.000714
0.005938	0.107833	0.019733	0.000785
0.006250	0.117931	0.021581	0.000859
0.006562	0.128308	0.023480	0.000934
0.006875	0.138942	0.025425	0.001012
0.007188	0.149808	0.027414	0.001091
0.007500	0.160883	0.029440	0.001171
0.007812	0.172145	0.031501	0.001253
0.008125	0.183570	0.033591	0.001337
0.008438	0.195135	0.035707	0.001421
0.008750	0.206816	0.037845	0.001506
0.009062	0.218590	0.039999	0.001591
0.009375	0.230434	0.042166	0.001678
0.009687	0.242325	0.044342	0.001764
0.010000	0.254239	0.046522	0.001851
0.010313	0.266710	0.048804	0.001942
0.010625	0.280263	0.051284	0.002040
0.010938	0.294864	0.053955	0.002147
0.011250	0.310478	0.056812	0.002260
0.011562	0.327069	0.059848	0.002381
0.011875	0.344603	0.063056	0.002509
0.012188	0.363046	0.066430	0.002643
0.012500	0.382361	0.069964	0.002784
0.012813	0.402514	0.073651	0.002930
0.013125	0.423471	0.077485	0.003083
0.013437	0.445196	0.081460	0.003241
0.013750	0.467654	0.085569	0.003404
0.014063	0.490811	0.089805	0.003573
0.014375	0.514632	0.094163	0.003746
0.014688	0.539081	0.098636	0.003924
0.015000	0.564124	0.103218	0.004106
0.015312	0.589726	0.107901	0.004293
0.015625	0.615851	0.112681	0.004483
0.015938	0.642466	0.117550	0.004676
0.016250	0.669536	0.122502	0.004873
0.016563	0.697024	0.127530	0.005073
0.016875	0.724897	0.132629	0.005276
0.017188	0.753119	0.137792	0.005481
0.017500	0.781655	0.143012	0.005689
0.017813	0.810472	0.148283	0.005899
0.018125	0.839533	0.153599	0.006110
0.018437	0.868804	0.158954	0.006323
0.018750	0.898249	0.164340	0.006537
0.019062	0.927835	0.169752	0.006753
0.019375	0.957526	0.175182	0.006969
0.019688	0.987287	0.180626	0.007185
0.020000	1.017083	0.186076	0.007402
0.020313	1.047296	0.191602	0.007622
0.020625	1.078318	0.197276	0.007847
0.020938	1.110129	0.203094	0.008079
0.021250	1.142711	0.209053	0.008316
0.021563	1.176043	0.215149	0.008558
0.021875	1.210106	0.221379	0.008806
0.022187	1.244881	0.227739	0.009059
0.022500	1.280349	0.234225	0.009317
0.022812	1.316489	0.240835	0.009580
0.023125	1.353284	0.247564	0.009848
0.023438	1.390712	0.254408	0.010120
0.023750	1.428756	0.261365	0.010397
0.024063	1.467395	0.268431	0.010678
0.024375	1.506610	0.275602	0.010963
0.024688	1.546383	0.282875	0.011252
0.025000	1.586692	0.290246	0.011545
0.025313	1.627519	0.297711	0.011842
0.025625	1.668846	0.305267	0.012143
0.025938	1.710651	0.312911	0.012447
0.026250	1.752916	0.320639	0.012754
0.026562	1.795621	0.328448	0.013065
0.026875	1.838748	0.336333	0.013379
0.027187	1.882276	0.344291	0.013695
0.027500	1.926187	0.352319	0.014014
0.027813	1.970460	0.360413	0.014336
0.028125	2.015077	0.368570	0.014661
0.028438	2.060018	0.376786	0.014988
0.028750	2.105264	0.385058	0.015317
0.029063	2.150795	0.393381	0.015648
0.029375	2.196592	0.401753	0.015981
0.029688	2.242636	0.410170	0.016316
0.030000	2.288907	0.418628	0.016652
0.030312	2.335645	0.427171	0.016992
0.030625	2.383096	0.435845	0.017337
0.030937	2.431244	0.444645	0.017687
0.031250	2.480078	0.453571	0.018042
0.031563	2.529582	0.462619	0.018402
0.031875	2.579744	0.471787	0.018766
0.032188	2.630550	0.481073	0.019136
0.032500	2.681987	0.490473	0.019510
0.032813	2.734040	0.499986	0.019888
0.033125	2.786697	0.509609	0.020271
0.033438	2.839943	0.519340	0.020658
0.033750	2.893766	0.529176	0.021049
0.034063	2.948151	0.539114	0.021444
0.034375	3.003086	0.549152	0.021844
0.034688	3.058556	0.559288	0.022247
0.035000	3.114548	0.569519	0.022654
0.035313	3.171048	0.579843	0.023065
0.035625	3.228043	0.590256	0.023479
0.035938	3.285519	0.600758	0.023896
0.036250	3.343463	0.611344	0.024318
0.036562	3.401861	0.622014	0.024742
0.036875	3.460699	0.632763	0.025170
0.037187	3.519965	0.643590	0.025600
0.037500	3.579643	0.654493	0.026034
0.037812	3.639722	0.665468	0.026470
0.038125	3.700187	0.676513	0.026910
0.038437	3.761025	0.687626	0.027352
0.038750	3.822222	0.698804	0.027796
0.039062	3.883764	0.710046	0.028244
0.039375	3.945638	0.721347	0.028693
0.039688	4.007831	0.732706	0.029145
0.040000	4.070329	0.744121	0.029599
0.040313	4.133309	0.755623	0.030057
0.040625	4.196951	0.767246	0.030519
0.040938	4.261245	0.778988	0.030986
0.041250	4.326180	0.790846	0.031458
0.041563	4.391746	0.802819	0.031934
0.041875	4.457932	0.814905	0.032415
0.042188	4.524727	0.827102	0.032900
0.042500	4.592122	0.839408	0.033389
0.042813	4.660106	0.851821	0.033883
0.043125	4.728668	0.864339	0.034381
0.043438	4.797798	0.876961	0.034883
0.043750	4.867486	0.889684	0.035389
0.044062	4.937720	0.902506	0.035899
0.044375	5.008491	0.915426	0.036413
0.044687	5.079788	0.928441	0.036931
0.045000	5.151601	0.941551	0.037452
0.045312	5.223919	0.954751	0.037977
0.045625	5.296732	0.968042	0.038506
0.045937	5.370029	0.981421	0.039038
0.046250	5.443799	0.994886	0.039574
0.046562	5.518033	1.008435	0.040113
0.046875	5.592720	1.022066	0.040655
0.047188	5.667849	1.035777	0.041200
0.047500	5.743410	1.049567	0.041749
0.047813	5.819393	1.063433	0.042300
0.048125	5.895786	1.077373	0.042855
0.048438	5.972580	1.091386	0.043412
0.048750	6.049765	1.105470	0.043973
0.049063	6.127328	1.119623	0.044535
0.049375	6.205261	1.133842	0.045101
0.049688	6.283553	1.148127	0.045669
0.050000	6.362193	1.162474	0.046240
0.050313	6.441322	1.176910	0.046814
0.050625	6.521084	1.191461	0.047393
0.050938	6.601469	1.206125	0.047976
0.051250	6.682469	1.220901	0.048564
0.051563	6.764075	1.235786	0.049156
0.051875	6.846279	1.250780	0.049753
0.052187	6.929073	1.265881	0.050353
0.052500	7.012448	1.281088	0.050958
0.052812	7.096395	1.296398	0.051567
0.053125	7.180906	1.311810	0.052180
0.053437	7.265972	1.327324	0.052797
0.053750	7.351585	1.342936	0.053418
0.054062	7.437736	1.358645	0.054043
0.054375	7.524417	1.374451	0.054672
0.054688	7.611619	1.390351	0.055305
0.055000	7.699334	1.406344	0.055941
0.055313	7.787554	1.422429	0.056581
0.055625	7.876269	1.438602	0.057224
0.055938	7.965471	1.454865	0.057871
0.056250	8.055151	1.471213	0.058521
0.056563	8.145302	1.487647	0.059175
0.056875	8.235915	1.504164	0.059832
0.057188	8.326980	1.520763	0.060492
0.057500	8.418490	1.537443	0.061156
0.057813	8.510437	1.554201	0.061822
0.058125	8.602810	1.571036	0.062492
0.058438	8.695603	1.587948	0.063165
0.058750	8.788806	1.604933	0.063840
0.059063	8.882411	1.621990	0.064519
0.059375	8.976410	1.639119	0.065200
0.059688	9.070793	1.656317	0.065884
0.060000	9.165553	1.673583	0.066571
0.060312	9.260807	1.690938	0.067261
0.060625	9.356673	1.708404	0.067956
0.060937	9.453143	1.725979	0.068655
0.061250	9.550212	1.743663	0.069359
0.061562	9.647872	1.761453	0.070066
0.061875	9.746114	1.779348	0.070778
0.062187	9.844933	1.797348	0.071494
0.062500	9.944321	1.815451	0.072214
0.062813	10.044271	1.833655	0.072938
0.063125	10.144776	1.851959	0.073666
0.063438	10.245828	1.870362	0.074398
0.063750	10.347420	1.888863	0.075134
0.064062	10.449545	1.907459	0.075874
0.064375	10.552197	1.926151	0.076617
0.064687	10.655367	1.944937	0.077365
0.065000	10.759048	1.963814	0.078116
0.065312	10.863234	1.982783	0.078870
0.065625	10.967917	2.001841	0.079628
0.065937	11.073089	2.020987	0.080390
0.066250	11.178745	2.040221	0.081155
0.066562	11.284876	2.059540	0.081923
0.066875	11.391476	2.078943	0.082695
0.067187	11.498536	2.098429	0.083470
0.067500	11.606051	2.117997	0.084249
0.067812	11.714012	2.137646	0.085030
0.068125	11.822413	2.157373	0.085815
0.068437	11.931246	2.177178	0.086603
0.068750	12.040505	2.197060	0.087393
0.069062	12.150181	2.217017	0.088187
0.069375	12.260269	2.237047	0.088984
0.069687	12.370760	2.257150	0.089784
0.070000	12.481647	2.277324	0.090586
0.070312	12.593031	2.297587	0.091392
0.070625	12.705014	2.317959	0.092202
0.070938	12.817589	2.338436	0.093017
0.071250	12.930750	2.359020	0.093836
0.071563	13.044491	2.379707	0.094658
0.071875	13.158805	2.400498	0.095485
0.072188	13.273686	2.421391	0.096316
0.072500	13.389129	2.442385	0.097152
0.072813	13.505126	2.463479	0.097991
0.073125	13.621671	2.484671	0.098833
0.073438	13.738759	2.505961	0.099680
0.073750	13.856384	2.527347	0.100531
0.074063	13.974538	2.548829	0.101385
0.074375	14.093215	2.570404	0.102244
0.074688	14.212411	2.592073	0.103105
0.075000	14.332117	2.613833	0.103971
0.075313	14.452328	2.635684	0.104840
0.075625	14.573039	2.657624	0.105713
0.075938	14.694241	2.679653	0.106589
0.076250	14.815930	2.701769	0.107469
0.076563	14.938100	2.723971	0.108352
0.076875	15.060743	2.746258	0.109238
0.077188	15.183853	2.768628	0.110128
0.077500	15.307425	2.791082	0.111021
0.077813	15.431453	2.813617	0.111918
0.078125	15.555929	2.836232	0.112817
0.078438	15.680848	2.858926	0.113720
0.078750	15.806203	2.881698	0.114626
0.079063	15.931989	2.904548	0.115534
0.079375	16.058199	2.927473	0.116446
0.079688	16.184827	2.950473	0.117361
0.080000	16.311866	2.973546	0.118279
0.080312	16.439405	2.996709	0.119200
0.080625	16.567533	3.019977	0.120126
0.080937	16.696243	3.043350	0.121056
0.081250	16.825531	3.066826	0.121989
0.081562	16.955390	3.090404	0.122927
0.081875	17.085817	3.114085	0.123869
0.082187	17.216804	3.137865	0.124815
0.082500	17.348346	3.161745	0.125765
0.082812	17.480439	3.185724	0.126719
0.083125	17.613076	3.209800	0.127677
0.083437	17.746252	3.233972	0.128638
0.083750	17.879961	3.258240	0.129603
0.084062	18.014198	3.282602	0.130572
0.084375	18.148958	3.307058	0.131545
0.084687	18.284235	3.331606	0.132522
0.085000	18.420024	3.356245	0.133502
0.085312	18.556318	3.380975	0.134485
0.085625	18.693113	3.405794	0.135473
0.085938	18.830403	3.430701	0.136464
0.086250	18.968182	3.455696	0.137458
0.086563	19.106446	3.480777	0.138455
0.086875	19.245188	3.505943	0.139456
0.087188	19.384403	3.531194	0.140461
0.087500	19.524086	3.556528	0.141469
0.087813	19.664231	3.581945	0.142480
0.088125	19.804833	3.607442	0.143494
0.088438	19.945885	3.633020	0.144511
0.088750	20.087384	3.658678	0.145532
0.089063	20.229322	3.684413	0.146556
0.089375	20.371695	3.710226	0.147582
0.089688	20.514497	3.736115	0.148612
0.090000	20.657723	3.762079	0.149645
0.090313	20.801451	3.788133	0.150681
0.090625	20.945760	3.814290	0.151722
0.090938	21.090645	3.840550	0.152766
0.091250	21.236101	3.866912	0.153815
0.091563	21.382124	3.893375	0.154868
0.091875	21.528707	3.919937	0.155924
0.092188	21.675848	3.946599	0.156985
0.092500	21.823539	3.973360	0.158049
0.092813	21.971778	4.000217	0.159118
0.093125	22.120558	4.027171	0.160190
0.093438	22.269875	4.054221	0.161266
0.093750	22.419723	4.081365	0.162345
0.094063	22.570099	4.108603	0.163429
0.094375	22.720996	4.135933	0.164516
0.094688	22.872411	4.163356	0.165607
0.095000	23.024338	4.190869	0.166701
0.095313	23.176772	4.218473	0.167799
0.095625	23.329708	4.246166	0.168901
0.095938	23.483142	4.273947	0.170006
0.096250	23.637068	4.301815	0.171114
0.096562	23.791482	4.329771	0.172226
0.096875	23.946378	4.357811	0.173342
0.097187	24.101753	4.385937	0.174461
0.097500	24.257600	4.414146	0.175583
0.097812	24.413915	4.442438	0.176708
0.098125	24.570693	4.470812	0.177837
0.098437	24.727929	4.499267	0.178969
0.098750	24.885618	4.527802	0.180104
0.099062	25.043756	4.556417	0.181242
0.099375	25.202337	4.585110	0.182383
0.099687	25.361356	4.613880	0.183528
0.100000	25.520809	4.642727	0.184675
0.100312	25.680766	4.671663	0.185826
0.100625	25.841299	4.700702	0.186981
0.100937	26.002402	4.729841	0.188140
0.101250	26.164072	4.759081	0.189303
0.101562	26.326304	4.788421	0.190470
0.101875	26.489094	4.817860	0.191641
0.102188	26.652437	4.847396	0.192816
0.102500	26.816328	4.877030	0.193995
0.102813	26.980764	4.906760	0.195177
0.103125	27.145740	4.936586	0.196364
0.103438	27.311251	4.966506	0.197554
0.103750	27.477292	4.996521	0.198748
0.104063	27.643861	5.026628	0.199945
0.104375	27.810951	5.056828	0.201147
0.104688	27.978558	5.087119	0.202352
0.105000	28.146679	5.117501	0.203560
0.105313	28.315308	5.147973	0.204772
0.105625	28.484442	5.178534	0.205988
0.105938	28.654075	5.209183	0.207207
0.106250	28.824203	5.239919	0.208430
0.106563	28.994822	5.270742	0.209656
0.106875	29.165927	5.301651	0.210885
0.107188	29.337514	5.332644	0.212118
0.107500	29.509579	5.363722	0.213354
0.107813	29.682116	5.394883	0.214594
0.108125	29.855122	5.426126	0.215836
0.108438	30.028592	5.457452	0.217082
0.108750	30.202522	5.488858	0.218332
0.109063	30.376907	5.520344	0.219584
0.109375	30.551742	5.551909	0.220840
0.109688	30.727024	5.583553	0.222098
0.110000	30.902747	5.615274	0.223360
0.110313	31.077521	5.646822	0.224625
0.110625	31.250141	5.677980	0.225895
0.110938	31.420886	5.708799	0.227168
0.111250	31.590034	5.739327	0.228445
0.111563	31.757862	5.769616	0.229726
0.111875	31.924648	5.799715	0.231011
0.112187	32.090669	5.829674	0.232300
0.112500	32.256204	5.859543	0.233593
0.112812	32.421529	5.889372	0.234890
0.113125	32.586924	5.919211	0.236190
0.113437	32.752665	5.949111	0.237494
0.113750	32.919031	5.979121	0.238802
0.114062	33.086298	6.009291	0.240113
0.114375	33.254745	6.039671	0.241428
0.114687	33.424650	6.070312	0.242747
0.115000	33.596290	6.101263	0.244069
0.115312	33.769943	6.132574	0.245395
0.115625	33.945886	6.164295	0.246725
0.115937	34.124398	6.196477	0.248058
0.116250	34.305756	6.229168	0.249394
0.116562	34.490238	6.262421	0.250734
0.116875	34.678122	6.296283	0.252077
0.117188	34.869685	6.330806	0.253424
0.117500	35.065204	6.366039	0.254774
0.117813	35.264959	6.402033	0.256127
0.118125	35.469226	6.438837	0.257484
0.118438	35.678284	6.476501	0.258844
0.118750	35.892409	6.515075	0.260207
0.119063	36.111881	6.554610	0.261573
0.119375	36.336975	6.595156	0.262943
0.119688	36.567971	6.636762	0.264315
0.120000	36.805146	6.679478	0.265691
0.120313	37.048030	6.723220	0.267070
0.120625	37.296063	6.767885	0.268454
0.120938	37.549389	6.813500	0.269841
0.121250	37.808150	6.860089	0.271232
0.121563	38.072491	6.907677	0.272627
0.121875	38.342553	6.956291	0.274026
0.122188	38.618481	7.005956	0.275428
0.122500	38.900418	7.056696	0.276835
0.122813	39.188506	7.108537	0.278245
0.123125	39.482889	7.161505	0.279659
0.123438	39.783710	7.215624	0.281077
0.123750	40.091113	7.270921	0.282498
0.124063	40.405240	7.327420	0.283923
0.124375	40.726235	7.385147	0.285352
0.124688	41.054241	7.444126	0.286784
0.125000	41.389401	7.504384	0.288220
0.125312	41.731858	7.565946	0.289659
0.125625	42.081756	7.628837	0.291102
0.125938	42.439238	7.693082	0.292549
0.126250	42.804446	7.758707	0.293999
0.126562	43.177524	7.825737	0.295452
0.126875	43.558616	7.894197	0.296909
0.127188	43.947865	7.964113	0.298369
0.127500	44.345413	8.035509	0.299832
0.127812	44.751403	8.108412	0.301299
0.128125	45.165980	8.182847	0.302769
0.128438	45.589287	8.258839	0.304243
0.128750	46.021465	8.336413	0.305719
0.129062	46.462660	8.415594	0.307199
0.129375	46.913013	8.496409	0.308682
0.129688	47.372668	8.578882	0.310169
0.130000	47.841769	8.663038	0.311658
0.130312	48.341122	8.752585	0.313151
0.130625	48.889294	8.850830	0.314648
0.130938	49.483064	8.957198	0.316148
0.131250	50.119212	9.071113	0.317653
0.131562	50.794518	9.192001	0.319162
0.131875	51.505762	9.319286	0.320674
0.132188	52.249724	9.452394	0.322190
0.132500	53.023184	9.590749	0.323710
0.132812	53.822923	9.733777	0.325233
0.133125	54.645719	9.880901	0.326760
0.133438	55.488354	10.031548	0.328291
0.133750	56.347606	10.185142	0.329826
0.134063	57.220257	10.341108	0.331364
0.134375	58.103086	10.498871	0.332906
0.134688	58.992872	10.657855	0.334452
0.135000	59.886397	10.817487	0.336001
0.135313	60.780440	10.977190	0.337553
0.135625	61.671780	11.136390	0.339109
0.135938	62.557199	11.294511	0.340669
0.136250	63.433476	11.450979	0.342232
0.136563	64.297390	11.605219	0.343798
0.136875	65.145723	11.756654	0.345368
0.137187	65.975253	11.904711	0.346941
0.137500	66.782761	12.048814	0.348518
0.137813	67.565027	12.188389	0.350098
0.138125	68.318831	12.322859	0.351681
0.138437	69.040953	12.451651	0.353268
0.138750	69.728173	12.574188	0.354858
0.139063	70.377270	12.689897	0.356451
0.139375	70.985026	12.798201	0.358047
0.139687	71.548219	12.898526	0.359646
0.140000	72.063630	12.990296	0.361249
0.140313	72.556187	13.077964	0.362855
0.140625	73.052178	13.166224	0.364465
0.140937	73.550422	13.254868	0.366079
0.141250	74.049739	13.343687	0.367697
0.141563	74.548946	13.432471	0.369318
0.141875	75.046864	13.521012	0.370943
0.142187	75.542311	13.609101	0.372572
0.142500	76.034106	13.696528	0.374205
0.142813	76.521069	13.783085	0.375842
0.143125	77.002018	13.868563	0.377482
0.143437	77.475773	13.952752	0.379125
0.143750	77.941153	14.035444	0.380773
0.144063	78.396976	14.116429	0.382424
0.144375	78.842063	14.195499	0.384079
0.144687	79.275231	14.272444	0.385737
0.145000	79.695300	14.347056	0.387399
0.145313	80.101089	14.419125	0.389064
0.145625	80.491418	14.488443	0.390733
0.145937	80.865104	14.554801	0.392405
0.146250	81.220968	14.617988	0.394081
0.146563	81.557829	14.677798	0.395760
0.146875	81.874505	14.734019	0.397443
0.147187	82.169815	14.786444	0.399129
0.147500	82.442579	14.834864	0.400818
0.147813	82.691615	14.879069	0.402511
0.148125	82.915744	14.918850	0.404207
0.148438	83.113783	14.953998	0.405906
0.148750	83.284552	14.984305	0.407609
0.149063	83.426870	15.009561	0.409314
0.149375	83.539556	15.029558	0.411023
0.149688	83.621430	15.044086	0.412736
0.150000	83.671309	15.052936	0.414451
0.150313	83.703801	15.058701	0.416170
0.150625	83.734365	15.064123	0.417893
0.150938	83.763096	15.069221	0.419619
0.151250	83.790091	15.074010	0.421350
0.151563	83.815447	15.078509	0.423084
0.151875	83.839260	15.082734	0.424822
0.152188	83.861627	15.086702	0.426563
